"ID","YCOORD","XCOORD","ELEVATION","SLOPE","ASPECT","ADM1_NAME","COUNTRY","GFC_TREE_COVER","GFC_FOREST_GAIN","GFC_FOREST_LOSS","GFC_FOREST_LOSS_YEAR","GFC_DATA_MASK","class"
"233","7.29887960656449","-6.32217975989116","269","0.000767925291379638","2.35548829788458","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"354","7.21667609726973","-5.98685455370522","212","0.00553388608631148","3.33922790238857","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"213","7.39898883075514","-6.39651560656992","243","0.0092265890478374","4.94985027171035","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"401","7.3789127261749","-5.40980219645805","213","0.0047574395247349","4.68387095370281","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"26","7.37809883004327","-5.86531273139834","253","0.00996942627777354","1.2237014866699","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"143","7.68086819101011","-6.02483637317611","261","0.00581273963193732","4.52458826077737","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"480","7.36019311514738","-6.21447417182011","277","0.00461216306369783","2.31377364828763","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"79","7.39736103849188","-6.2142028731096","291","0.00619307898026921","0.910546500265135","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"699","7.19036012234698","-6.19005728787453","240","0.00695201769894259","3.81690543886485","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"114","7.26930804711522","-6.15180416969312","223","0.00576579764535847","1.83257683630923","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"833","7.22617155213876","-5.4032910274059","235","0.00849531820535908","0.464153442513153","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"249","7.4464661051003","-5.60595116415419","242","0.00826280852150466","4.23475175138114","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"732","7.47305337873359","-6.12603079219501","234","0.00219035938011154","5.23075654848367","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"523","7.12524843181648","-5.37968803959184","213","0.00476534950722994","3.22718684842425","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"547","7.53355299118485","-6.4380243092774","252","0.00103343555490597","2.7359902102853","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"349","7.02161232438876","-6.0706858552517","254","0.01383539644692","2.69517190639011","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"924","7.3417448028304","-6.4464345693031","261","0.00583218543085568","1.0869464447876","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"281","7.60924533142656","-6.4336835299093","295","0.00395813314274889","4.43465290890125","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"898","7.33252064667192","-5.56688414984127","230","0.00726536293122588","3.71472978234187","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"589","7.0764146639186","-6.16618300134996","263","0.0130610988079871","4.35149439000196","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"311","7.31597142532875","-6.09374624564475","191","0.011508639293789","4.91412936081554","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,110
"303","7.64478546250779","-6.09103325853968","245","0.00321744507342891","2.65816898927873","Woroba","Côte d'Ivoire",0,0,0,0,0,1
"508","7.01672894759897","-6.41523521759486","285","0.00807227049393395","4.36962139157121","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"796","7.25275882577205","-5.95375611102343","221","0.00564953167854343","4.88127143483073","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"619","7.14125505573856","-5.37887414346032","218","0.0112058616005908","3.26307239016451","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"355","7.23403921474453","-5.90763533023734","235","0.0111902994746348","4.80951830812459","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"831","7.40577129851873","-6.2776867713681","283","0.00660147780810602","3.30701012681601","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"76","7.51673247113113","-5.47627038053212","238","0.00851250685131488","5.00331693528554","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"436","7.02568180504692","-5.85473208168859","204","0.0115298601465186","0.835768235911486","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"474","7.22372986374387","-6.29749157723507","294","0.00595418947321897","3.95985921251543","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"105","7.33523363377735","-5.57312402018292","239","0.00445401310400504","4.05742090369742","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,110
"793","7.55010221252802","-6.43286963377778","275","0.00327937436709714","3.56897405665295","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"934","7.09920375560428","-5.57882129310355","233","0.00357191074826602","4.86489234512728","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"152","7.35965051772629","-6.20660650921542","285","0.00443313452193129","2.2686869572944","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"692","7.391935064281","-5.97681650141648","232","0.00362002246648276","3.36875051890619","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"356","7.18656194039937","-6.32950482507483","271","0.00448390162526199","4.74264727461942","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"34","7.37185895970076","-6.12792988316856","239","0.00860271970984684","1.29941270382875","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"659","7.36290610225282","-5.54219596718518","212","0.0075044987091087","0.21899996530266","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"151","7.15644778352901","-6.2098620937415","232","0.00868969483187113","0.675277071716552","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"641","7.37592844035892","-5.62168648936357","228","0.0113677103543845","3.72370724072293","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"827","7.71966390661787","-6.38403586588662","325","0.00625201931961821","5.80885883169218","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"378","7.54955961510693","-6.3745404110189","260","0.00326460063139054","2.35520414277787","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"863","7.60843143529493","-5.38701310477551","255","0.0134233436698427","4.98873675474841","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"873","7.27961739811588","-6.20606391179441","272","0.00909750231054019","2.2285562747333","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"403","7.32926506214539","-6.37155612520333","264","0.00698336900919349","6.14658222954953","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"555","7.16485804355587","-5.8341133796901","190","0.00687642033983502","1.41231526223767","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"9","7.56420974547629","-5.81539376866515","252","0.0152444603200203","2.45612693619818","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"155","7.11276869113147","-5.62874025583673","197","0.00691725450268036","0.197589481451985","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"496","7.64695585219214","-5.71854012901436","219","0.0137817027578647","3.03287084218162","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"526","6.98173141393883","-5.60242428091761","554","0.0364475110701127","3.25726253792801","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"335","6.96518219259566","-5.59998259252305","340","0.12356465628037","2.48290109426258","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"889","7.25357272190368","-5.95484130586546","221","0.00564953167854343","4.88127143483073","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"606","7.23295401990235","-6.16970988458655","233","0.00957910232749426","6.06886206832434","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"896","7.23593830571834","-5.60595116415419","297","0.0255622775154877","1.11478177918962","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"366","7.64614195606051","-5.79396117053515","250","0.00773688860040928","1.24970921772412","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"108","7.36290610225282","-5.54518025300076","212","0.0075044987091087","0.21899996530266","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"648","7.28043129424751","-6.44670586801361","238","0.00503572492668678","3.22260760127393","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"470","7.01510115533571","-5.50367155029327","260","0.0607637649165554","2.5816915069516","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"674","7.71206754272265","-6.25950975776417","271","0.0126744929637239","6.18648400888239","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"698","7.71206754272265","-6.39407391817536","318","0.00994916503835838","4.780613920176","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"327","7.55824117384433","-6.40112768464853","270","0.0071717651016947","4.0622761216358","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"901","7.24434856574519","-6.22885300347695","270","0.0100797846212248","1.32612361639063","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"564","7.24651895542954","-6.08425079077702","202","0.0129336863936662","3.3639542513338","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"111","7.66377637224585","-5.90844922636886","278","0.0144079216268019","5.5233227580833","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"743","7.39980272688677","-5.60350947575964","248","0.00261271874368659","5.19861144260574","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"786","7.37565714164838","-5.92309935673621","290","0.00588674713851594","3.59556149844535","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"868","7.7031146852747","-5.96623585170673","251","0.00850757931609722","2.24189845650705","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"848","7.09486297623558","-5.67241934822827","213","0.00470632074559821","0.991238882149449","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"456","7.12334934084267","-6.21284637955707","235","0.00915261851494436","2.93236133101679","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"566","7.36561908935826","-5.98712585241572","263","0.0125470039321529","5.90616059329076","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"27","7.49150169105056","-5.61002064481179","258","0.0115363286121199","0.836275048760733","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"257","7.45569026125879","-5.43014959974603","205","0.00598549375530638","4.75773203882477","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"344","7.3832535055436","-6.37562560586092","263","0.00777422624159048","4.62503278048681","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"95","7.01618635017788","-5.5427385646062","321","0.0384198037475913","0.936147625667782","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"166","7.30593337303863","-5.93205221418292","245","0.0103419537058535","4.19060411772005","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"346","7.23702350056051","-6.00964364538775","196","0.00749863991345337","2.12306455426643","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"485","7.22671414955985","-5.84415143197884","200","0.00191850357919898","2.99951851693474","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"802","7.50452402915666","-5.39243907898564","220","0.00610692193411557","1.9341487573332","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"424","7.16512934226641","-6.12358910380045","226","0.0119864406476176","0.0907606736713158","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"110","7.3157001266182","-5.88430364113379","247","0.010579278008529","4.43975644225704","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"804","7.26144038450945","-6.03378923062283","245","0.0129084328679706","1.71845085400324","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"20","7.09052219686688","-6.36504495615117","255","0.000606785214076353","5.81915615897202","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"748","7.26605246258869","-5.93395130515646","222","0.00580017039842308","2.95312504746868","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"858","7.13772817250149","-5.70904467414664","217","0.00726764534793642","2.14277246579429","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"677","7.5009971459196","-5.61761700870597","237","0.0182265459266693","6.20855652123684","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"585","6.93398284088312","-5.39650855964323","214","0.00388140571038177","4.07618261254246","Yamoussoukro","Côte d'Ivoire",0,0,0,0,0,1
"712","7.02025583083604","-6.30101846047166","277","0.00523666622552229","3.43078928221309","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"211","7.14288284800182","-5.71202895996221","227","0.00489474866518221","2.15830025490705","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"865","7.33713272475116","-5.84170974358428","221","0.00706980162637504","1.53241152165705","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"834","7.25167363092987","-5.83682636679516","222","0.00524078205193145","4.07470048638064","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"653","7.11602427565799","-6.34198456575812","281","0.00688962543344323","3.70273366527931","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"195","6.94564868543651","-5.55169142205291","259","0.0797564198949611","3.3277885323429","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"719","7.2920971388009","-6.06525988104157","236","0.00886315508693784","5.58382980485706","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"936","7.18629064168883","-5.69195285538473","196","0.0038853609987166","0.43285392542593","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"46","7.31841311372364","-6.33981417607407","282","0.00955758240404601","6.16922753419845","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"68","6.95812842612152","-6.01479832088738","236","0.00691903833906687","0.730231109879319","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"920","7.30837506143352","-6.12331780508995","192","0.00587253166258079","3.25751830625435","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"586","6.93913751638345","-5.49716038124112","164","0.0167213157604696","4.08866536602743","Yamoussoukro","Côte d'Ivoire",0,0,0,0,0,1
"54","7.03978933799519","-5.92147156447317","223","0.00789950101623242","1.90315517638892","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"861","7.07261648197099","-6.43558262088284","258","0.00820458403831552","0.597603334494081","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"1","7.27907480069479","-5.7497394807226","206","0.00212019782714134","0.695414680813495","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"193","7.32845116601376","-5.38050193572336","227","0.00662668790830395","2.5301679015636","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"504","7.2221020714806","-5.58343337118216","215","0.0133275992768809","2.7549804381073","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"494","6.98227401135991","-6.11897702572184","274","0.0142234667048505","1.33986619948015","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"676","7.48092104133936","-5.58831674797128","249","0.00516428803760651","1.5707963267949","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"545","6.98905647912351","-5.87263779658201","188","0.00846087987337023","2.93146862058718","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"60","7.16729973195076","-5.90546494055329","207","0.0134698315233797","3.30361075449809","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"216","7.69036364587914","-6.33710118896901","314","0.00764861811108191","5.8027193113508","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"469","7.50398143173558","-5.85907286105669","289","0.0103704899333259","0.767823463987564","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"38","7.23431051345507","-6.16075702713983","231","0.0133626454721831","0.101818458397141","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"500","7.58699883716197","-5.73427545422373","238","0.0140986206414854","1.87366436046773","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"518","6.982816608781","-5.57312402018292","419","0.0471991435956238","2.01617092329595","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"893","6.9697942706749","-6.01479832088738","227","0.00816248905195601","0.374572762743408","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"334","7.40712779207145","-5.80644091121844","234","0.0103237622102727","0.0526700648614509","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"209","7.29670921688014","-5.84089584745276","229","0.00561903663334446","2.49258071110434","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"760","6.94646258156814","-5.96840624139078","216","0.00285383224626936","4.75994124671548","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"437","7.30104999624884","-6.27361729071051","298","0.00937433525803551","4.72685999925273","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"15","7.58808403200414","-5.56634155242026","216","0.00517362782991116","4.19088333201873","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"62","7.46003104062749","-5.41360037840514","216","0.00625777474350235","5.18501947263194","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"159","7.45351987157444","-6.30156105789267","295","0.00810232945070447","4.02281150059507","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"783","6.96925167325381","-5.88321844629176","186","0.00874066354075775","2.20154109387766","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"556","7.61250091595308","-5.39786505319577","241","0.0105329841750918","4.18617101689952","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"117","7.53870766668518","-5.46731752308541","233","0.00307815611921476","3.86554521336469","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"259","6.92530128214572","-5.43042089845654","211","0.0105562256998014","2.3377079516565","Yamoussoukro","Côte d'Ivoire",0,0,0,0,0,1
"387","7.35910792030521","-6.33927157865306","285","0.00740338137702791","3.38248855102174","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"762","6.96436829646403","-6.40085638593802","279","0.00941297600229824","5.20799696200561","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"365","7.21016492821668","-6.15831533874528","235","0.00955776988621568","1.17753267890361","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"730","7.40441480496601","-6.21610196408314","289","0.0068509634873213","2.5528253716863","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"483","6.93859491896237","-5.41332907969463","204","0.00957882841677093","3.35578447192721","Yamoussoukro","Côte d'Ivoire",0,0,0,0,0,1
"182","7.10869921047331","-5.38402881895994","211","0.0109062374232922","0.0997684961924501","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"535","7.12090765244778","-6.27524508297354","273","0.0106179915364913","2.46435467714989","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"347","7.5487457189753","-5.64339038620408","206","0.00746214769890896","0.0182158514819057","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"313","7.44538091025812","-5.61409012546939","245","0.0078311506898153","3.38698364646984","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"243","7.29779441172231","-6.09510273919728","204","0.00938200883034778","4.66899933407542","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"343","7.09432037881449","-5.58641765699773","222","0.00649177913680092","6.09380672091616","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"191","7.07017479357609","-5.59808350154951","255","0.0124914612317361","0.0434907274869978","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"417","7.49150169105056","-5.97518870915344","250","0.0154000827929647","2.53072147665289","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"442","7.4310020785993","-5.86504143268783","286","0.00845533341030912","1.9834969648693","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"558","6.92421608730355","-6.36585885228269","252","0.0126218539863954","3.10932655335044","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"844","7.00533440175613","-6.13905313029932","285","0.0161983857192813","1.80746864999045","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"903","7.5791311745562","-6.37372651488738","280","0.00447508593287426","3.38705597633775","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"610","7.67761260648359","-6.12250390895843","238","0.00874045284276799","2.6909351626812","Woroba","Côte d'Ivoire",0,0,0,0,0,1
"538","7.68900715232643","-5.84984870489947","271","0.0092882137780274","3.02421539756368","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"308","7.01401596049353","-5.56145817563114","364","0.0318024303009557","0.96778017566082","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"733","7.00587699917722","-5.83058649645351","190","0.0111538839674939","2.81960988397222","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"752","7.25031713737715","-5.9439893574452","230","0.00237530058549701","2.11063385416574","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"370","7.23702350056051","-6.22424092539834","260","0.0125690695197509","1.67892922259981","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"678","7.16377284871369","-5.37860284474981","224","0.0115088899731004","5.0487156045792","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"385","7.22183077277006","-5.92581234384127","199","0.00538154419178176","4.53500928975116","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"255","7.0156437527568","-6.06553117975208","228","0.00777520968715588","2.63076675659499","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"836","7.0286660908629","-6.19656845692668","282","0.00237444089764119","4.1723344891164","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"643","7.28667116459002","-5.92499844770975","238","0.00477191103932706","4.62700220039839","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"637","7.36453389451608","-5.92526974642026","260","0.00938456835166574","3.21404267136312","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"673","7.15807557579227","-6.26764871907936","269","0.00815725140430101","0.0666411415508261","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"411","6.99529634946601","-5.92364195415722","225","0.0105221291756256","1.04397899155231","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"70","7.21830388953299","-5.3948807673802","236","0.00995215260305246","5.83124302202802","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"147","7.44945039091628","-5.91279000573696","277","0.00606084340587981","5.6881590416252","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"618","6.98688608943916","-6.32787703281179","254","0.00557670554281398","3.21468695938791","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"165","7.44538091025812","-5.59699830670748","259","0.00844263109077641","4.64807454591317","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"738","7.7229194911444","-5.88104805660771","312","0.00288442650430873","1.42923349409344","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"240","7.07044609228664","-5.77415636466818","215","0.0181398415837157","2.46173034654931","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"452","7.29046934653763","-6.20443611953137","266","0.0127391656828021","0.680414064119728","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"830","7.41553805209831","-6.29532118755102","284","0.00480012882697994","3.92782841034172","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"740","7.63529000763876","-6.31214170760242","292","0.00886602711476569","2.44185212506169","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"386","7.22996973408637","-6.16184222198186","241","0.00700746334695265","0.951144605383044","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"522","7.45541896254824","-5.96026728007559","255","0.0115643597181771","5.2963198292091","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"765","7.07261648197099","-6.25109949773847","260","0.0108825396662028","0.0749283026692875","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"662","7.35232545254161","-6.34306976060015","258","0.00814680841575507","3.66553923710747","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"30","7.45189207931117","-5.44669882108692","194","0.00461268351067051","2.31367001058935","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"879","7.11141219757875","-6.37426911230839","254","0.00782807043773831","5.69471741813519","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"600","7.38867947975448","-6.07421273848828","205","0.0130928633598812","3.24555191205238","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"222","7.57885987584566","-6.04654027001663","217","0.00753633849180219","4.58605434037688","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"422","6.94619128285759","-5.75218116911716","171","0.00795350976494417","1.13029594028859","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"384","7.3460855821991","-6.315668590839","271","0.00959079201701636","3.58051537523227","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"75","7.1371855750804","-5.99363702146788","240","0.00963439489647256","0.16995529965308","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"405","7.41011207788743","-5.41685596293122","198","0.0120877158455506","2.98356378059357","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"636","7.18249245974121","-5.67594623146485","220","0.01224218616165","6.05945922923247","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"672","7.27771830714208","-5.93666429226153","234","0.00889594510126385","5.25743417400279","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"271","7.17408219971436","-5.87290909529252","196","0.00596333285039589","3.99198065225259","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"862","7.49936935365633","-5.45619427595465","211","0.00654075534210927","2.29651245959614","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"615","7.53355299118485","-5.44398583398186","223","0.00603178081582742","2.19535066662056","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"736","7.17516739455653","-6.33981417607407","283","0.00274959830551896","5.06500525207642","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"800","7.12443453568485","-6.08018131011942","263","0.0120858999194289","1.58202028740398","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"874","6.96138401064804","-5.50692713481935","166","0.00518156284164992","3.92733318419332","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"576","7.19470090171568","-6.13335585737868","216","0.00961565049455316","2.29567540758337","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"409","7.28151648908969","-5.8807767578972","229","0.00770684410557262","3.59791014806685","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"817","7.55227260221237","-6.35039482578382","265","0.00352834342553238","4.98487884617071","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"181","7.17109791389838","-6.378881190387","252","0.00456086470235456","0.397484563387354","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"764","6.98552959588644","-5.87182390045049","188","0.00846087987337023","2.93146862058718","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"11","7.67788390519413","-5.54599414913227","254","0.0119438161677001","3.51443719746944","Vallée du Bandama","Côte d'Ivoire",0,0,0,0,0,1
"570","7.07071739099718","-5.39949284545881","214","0.0068494035015267","3.73001877055608","Lacs","Côte d'Ivoire",0,0,0,0,0,1
"780","6.94320699704161","-5.78175272856236","197","0.00710319564930099","0.812742760001609","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
"69","6.92041790535593","-5.91767338252608","216","0.0131187744210425","1.99719927014006","SassandraMarahoué","Côte d'Ivoire",0,0,0,0,0,1
